%Iowa hybrid precipitation index. alpha = 0; beta = 0; lagmax = 100
%year,month,tau=3,tau=10,tau=20,tau=36
1993,7,2.8067,1.2543,0.7234,0.4274
1993,8,3.2026,1.5349,0.8943,0.5373
1993,9,2.3927,1.4217,0.8680,0.5344
1993,10,1.4096,1.1841,0.7733,0.4910
1993,11,0.8249,1.0093,0.7041,0.4617
1993,12,0.4529,0.8669,0.6463,0.4372
1994,1,0.3700,0.7996,0.6227,0.4302
1994,2,0.3013,0.7357,0.5980,0.4187
1994,3,-0.3133,0.4880,0.4769,0.3514
1994,4,-0.4944,0.3509,0.4068,0.3131
1994,5,-0.9747,0.1092,0.2795,0.2407
1994,6,-0.2914,0.2355,0.3365,0.2772
1994,7,-0.2829,0.1882,0.3072,0.2616
1994,8,-0.3237,0.1297,0.2713,0.2419
1994,9,-0.1652,0.1397,0.2692,0.2400
1994,10,-0.2474,0.0831,0.2333,0.2178
1994,11,-0.0450,0.1196,0.2449,0.2257
1994,12,-0.0485,0.1028,0.2299,0.2162
1995,1,-0.0572,0.0854,0.2148,0.2082
1995,2,-0.2486,0.0076,0.1673,0.1751
1995,3,-0.0355,0.0548,0.1834,0.1825
1995,4,0.4104,0.1959,0.2501,0.2234
1995,5,0.7594,0.3334,0.3186,0.2659
1995,6,0.2425,0.2004,0.2510,0.2286
1995,7,-0.0223,0.1156,0.2051,0.2036
1995,8,-0.1653,0.0544,0.1689,0.1807
1995,9,-0.2275,0.0127,0.1422,0.1671
1995,10,-0.2722,-0.0252,0.1165,0.1517
1995,11,-0.2073,-0.0269,0.1094,0.1503
1995,12,-0.3887,-0.1050,0.0621,0.1196
1996,1,-0.0119,-0.0055,0.1041,0.1374
1996,2,-0.2303,-0.0794,0.0609,0.1122
1996,3,-0.3597,-0.1372,0.0247,0.0919
1996,4,-0.7488,-0.2890,-0.0618,0.0373
1996,5,0.3426,0.0336,0.0932,0.1257
1996,6,0.3237,0.0567,0.1023,0.1306
1996,7,-0.0378,-0.0393,0.0508,0.1003
1996,8,-0.0999,-0.0600,0.0361,0.0923
1996,9,-0.2032,-0.0985,0.0120,0.0788
1996,10,-0.0451,-0.0553,0.0296,0.0913
1996,11,0.2247,0.0362,0.0736,0.1207
1996,12,0.0541,-0.0031,0.0521,0.1097
1997,1,0.0559,0.0030,0.0525,0.1083
1997,2,0.2180,0.0624,0.0807,0.1232
1997,3,-0.0555,-0.0146,0.0406,0.1011
1997,4,-0.2474,-0.0829,0.0024,0.0754
1997,5,-0.2364,-0.0949,-0.0078,0.0681
1997,6,-0.2868,-0.1253,-0.0277,0.0541
1997,7,-0.5461,-0.2277,-0.0852,0.0185
1997,8,-0.7561,-0.3285,-0.1439,-0.0175
1997,9,-0.6082,-0.3195,-0.1479,-0.0216
1997,10,-0.1567,-0.1954,-0.0919,0.0106
1997,11,-0.3173,-0.2456,-0.1224,-0.0082
1997,12,-0.2974,-0.2458,-0.1283,-0.0138
1998,1,-0.1704,-0.2081,-0.1146,-0.0082
1998,2,0.0416,-0.1333,-0.0811,0.0063
1998,3,0.4786,0.0300,0.0007,0.0531
1998,4,0.5067,0.0822,0.0295,0.0711
1998,5,0.3804,0.0802,0.0314,0.0725
1998,6,1.1559,0.3691,0.1828,0.1614
1998,7,0.5471,0.2396,0.1253,0.1287
1998,8,0.6651,0.3085,0.1658,0.1493
1998,9,0.1124,0.1569,0.0950,0.1097
1998,10,0.7735,0.3746,0.2099,0.1754
1998,11,0.5165,0.3262,0.1921,0.1611
1998,12,0.1356,0.2165,0.1414,0.1287
1999,1,0.2079,0.2330,0.1536,0.1360
1999,2,0.1086,0.1973,0.1398,0.1316
1999,3,-0.2303,0.0751,0.0798,0.0972
1999,4,0.6564,0.3437,0.2181,0.1792
1999,5,0.6550,0.3730,0.2394,0.1928
1999,6,0.6099,0.3847,0.2521,0.2022
1999,7,0.7370,0.4488,0.2920,0.2289
1999,8,0.2625,0.3169,0.2311,0.1916
1999,9,-0.2384,0.1436,0.1452,0.1381
1999,10,-0.6287,-0.0238,0.0585,0.0855
1999,11,-0.6555,-0.0904,0.0204,0.0632
1999,12,-0.6220,-0.1329,-0.0064,0.0491
2000,1,-0.4937,-0.1364,-0.0142,0.0438
2000,2,-0.2637,-0.0932,0.0022,0.0529
2000,3,-0.4914,-0.1858,-0.0504,0.0194
2000,4,-0.7298,-0.2949,-0.1142,-0.0246
2000,5,-0.7039,-0.3277,-0.1400,-0.0430
2000,6,-0.0038,-0.1284,-0.0466,0.0095
2000,7,-0.0202,-0.1221,-0.0474,0.0070
2000,8,-0.4189,-0.2462,-0.1151,-0.0350
2000,9,-0.6501,-0.3403,-0.1702,-0.0705
2000,10,-0.6318,-0.3636,-0.1899,-0.0812
2000,11,-0.3374,-0.2903,-0.1597,-0.0620
2000,12,-0.1219,-0.2224,-0.1326,-0.0557
2001,1,0.0602,-0.1517,-0.1001,-0.0364
2001,2,0.3571,-0.0319,-0.0415,-0.0070
2001,3,0.0385,-0.1018,-0.0769,-0.0279
2001,4,0.0950,-0.0695,-0.0623,-0.0248
2001,5,0.8621,0.2037,0.0781,0.0566
2001,6,0.4125,0.1154,0.0386,0.0334
2001,7,0.0031,0.0062,-0.0139,0.0023
2001,8,-0.3030,-0.0968,-0.0663,-0.0304
2001,9,-0.0114,-0.0186,-0.0276,-0.0089
2001,10,0.0130,-0.0097,-0.0230,-0.0089
2001,11,-0.0455,-0.0272,-0.0324,-0.0199
2001,12,-0.1509,-0.0643,-0.0532,-0.0427
2002,1,-0.2497,-0.1058,-0.0765,-0.0635
2002,2,-0.2249,-0.1112,-0.0808,-0.0671
2002,3,-0.4182,-0.1869,-0.1211,-0.0898
2002,4,-0.2266,-0.1446,-0.1023,-0.0787
2002,5,-0.2017,-0.1440,-0.1040,-0.0797
2002,6,-0.5085,-0.2525,-0.1620,-0.1152
2002,7,-0.3393,-0.2201,-0.1498,-0.1097
2002,8,0.2567,-0.0313,-0.0553,-0.0520
2002,9,-0.2794,-0.1839,-0.1326,-0.0966
2002,10,0.1384,-0.0527,-0.0668,-0.0552
2002,11,-0.3326,-0.1926,-0.1387,-0.1007
2002,12,-0.5238,-0.2702,-0.1813,-0.1268
2003,1,-0.5197,-0.2929,-0.1974,-0.1374
2003,2,-0.4383,-0.2872,-0.1992,-0.1409
2003,3,-0.5739,-0.3471,-0.2344,-0.1629
2003,4,-0.4431,-0.3248,-0.2286,-0.1626
2003,5,-0.2122,-0.2585,-0.1992,-0.1472
2003,6,-0.2411,-0.2638,-0.2049,-0.1522
2003,7,-0.1845,-0.2427,-0.1967,-0.1479
2003,8,-0.9874,-0.5067,-0.3353,-0.2327
2003,9,-0.7740,-0.4808,-0.3310,-0.2359
2003,10,-0.9473,-0.5669,-0.3834,-0.2727
2003,11,-0.1921,-0.3495,-0.2801,-0.2133
2003,12,-0.1284,-0.3132,-0.2646,-0.2053
2004,1,-0.0748,-0.2776,-0.2485,-0.1970
2004,2,-0.0203,-0.2400,-0.2305,-0.1875
2004,3,0.4626,-0.0570,-0.1365,-0.1326
2004,4,-0.0972,-0.1955,-0.2041,-0.1730
2004,5,0.9228,0.1564,-0.0220,-0.0647
2004,6,0.3086,0.0231,-0.0823,-0.1008
2004,7,0.2717,0.0379,-0.0693,-0.0915
2004,8,0.3401,0.0831,-0.0405,-0.0728
2004,9,0.0497,0.0101,-0.0716,-0.0877
2004,10,-0.0595,-0.0228,-0.0855,-0.1005
2004,11,0.0897,0.0238,-0.0585,-0.0847
2004,12,-0.1249,-0.0420,-0.0881,-0.1001
2005,1,0.0269,0.0011,-0.0636,-0.0850
2005,2,0.1518,0.0455,-0.0374,-0.0682
2005,3,-0.1794,-0.0556,-0.0856,-0.0966
2005,4,-0.1037,-0.0420,-0.0774,-0.0930
2005,5,-0.1845,-0.0750,-0.0926,-0.1011
2005,6,-0.0030,-0.0245,-0.0657,-0.0851
2005,7,-0.2520,-0.1060,-0.1060,-0.1096
2005,8,-0.4716,-0.1937,-0.1510,-0.1352
2005,9,-0.3534,-0.1804,-0.1461,-0.1318
2005,10,-0.6715,-0.3036,-0.2113,-0.1709
2005,11,-0.4792,-0.2741,-0.2005,-0.1653
2005,12,-0.3652,-0.2554,-0.1941,-0.1609
2006,1,-0.2360,-0.2224,-0.1798,-0.1516
2006,2,-0.3768,-0.2710,-0.2069,-0.1683
2006,3,0.0428,-0.1402,-0.1430,-0.1333
2006,4,0.2964,-0.0376,-0.0898,-0.1010
2006,5,-0.2975,-0.2052,-0.1736,-0.1503
2006,6,-0.8663,-0.4050,-0.2783,-0.2136
2006,7,-0.8848,-0.4551,-0.3106,-0.2359
2006,8,-0.1512,-0.2497,-0.2124,-0.1826
2006,9,0.1399,-0.1426,-0.1592,-0.1531
2006,10,-0.1111,-0.2000,-0.1881,-0.1707
2006,11,-0.0720,-0.1784,-0.1786,-0.1708
2006,12,0.1873,-0.0812,-0.1282,-0.1398
2007,1,0.1372,-0.0725,-0.1217,-0.1373
2007,2,0.2762,-0.0059,-0.0846,-0.1130
2007,3,0.4228,0.0702,-0.0423,-0.0911
2007,4,0.6453,0.1784,0.0191,-0.0532
2007,5,0.7774,0.2672,0.0730,-0.0178
2007,6,0.1562,0.1072,-0.0001,-0.0593
2007,7,-0.1068,0.0236,-0.0379,-0.0799
2007,8,1.5231,0.5584,0.2413,0.0888
2007,9,0.9569,0.4601,0.2053,0.0674
2007,10,1.4551,0.6746,0.3283,0.1435
2007,11,0.5995,0.4617,0.2354,0.0932
2007,12,0.7677,0.5312,0.2822,0.1235
2008,1,0.4879,0.4598,0.2579,0.1154
2008,2,0.5360,0.4786,0.2781,0.1341
2008,3,0.1553,0.3563,0.2254,0.1097
2008,4,0.8193,0.5601,0.3373,0.1808
2008,5,0.9928,0.6430,0.3912,0.2185
2008,6,1.8696,0.9707,0.5728,0.3320
2008,7,1.8296,1.0428,0.6296,0.3727
2008,8,0.7194,0.7450,0.4968,0.3036
2008,9,0.7466,0.7517,0.5130,0.3214
2008,10,0.7829,0.7634,0.5311,0.3392
2008,11,0.5544,0.6885,0.5035,0.3261
2008,12,0.5766,0.6832,0.5100,0.3357
2009,1,0.3510,0.5973,0.4748,0.3227
2009,2,0.1771,0.5155,0.4392,0.3083
2009,3,0.3829,0.5524,0.4623,0.3273
2009,4,0.3417,0.5225,0.4513,0.3245
2009,5,0.0752,0.4158,0.3997,0.2974
2009,6,0.1944,0.4234,0.4044,0.3028
2009,7,0.2721,0.4277,0.4074,0.3062
2009,8,0.6778,0.5491,0.4713,0.3488
2009,9,0.0280,0.3432,0.3690,0.2918
2009,10,1.1439,0.6878,0.5447,0.3945
2009,11,0.6628,0.5697,0.4912,0.3688
2009,12,0.8414,0.6385,0.5311,0.3982
2010,1,0.7164,0.6159,0.5252,0.4009
2010,2,0.4871,0.5485,0.4948,0.3859
2010,3,0.2507,0.4633,0.4536,0.3651
2010,4,0.2754,0.4513,0.4481,0.3653
2010,5,0.1835,0.4037,0.4240,0.3546
2010,6,1.6866,0.8874,0.6728,0.5057
2010,7,2.2682,1.1587,0.8235,0.6012
2010,8,1.8473,1.1230,0.8221,0.6091
2010,9,1.9063,1.2117,0.8828,0.6519
2010,10,0.9477,0.9560,0.7674,0.5913
2010,11,0.6498,0.8552,0.7253,0.5744
2010,12,0.4607,0.7722,0.6890,0.5580
2011,1,0.3416,0.7026,0.6569,0.5407
2011,2,0.3405,0.6678,0.6419,0.5387
2011,3,0.0833,0.5503,0.5824,0.5053
2011,4,0.1866,0.5406,0.5765,0.5072
2011,5,0.3495,0.5616,0.5860,0.5172
2011,6,0.6461,0.6410,0.6261,0.5447
2011,7,0.2499,0.5085,0.5588,0.5082
2011,8,-0.1120,0.3624,0.4814,0.4660
2011,9,-0.5521,0.1695,0.3763,0.4049
2011,10,-0.8620,-0.0032,0.2770,0.3452
2011,11,-0.5222,0.0291,0.2801,0.3461
2011,12,-0.1381,0.1056,0.3074,0.3610
2012,1,-0.1923,0.0642,0.2772,0.3468
2012,2,0.0401,0.1178,0.2945,0.3560
2012,3,-0.0157,0.0917,0.2729,0.3441
2012,4,0.1411,0.1341,0.2854,0.3473
2012,5,-0.1054,0.0520,0.2357,0.3165
2012,6,-0.6380,-0.1417,0.1268,0.2499
2012,7,-1.3023,-0.4120,-0.0257,0.1559
2012,8,-1.2639,-0.4838,-0.0823,0.1146
2012,9,-1.3945,-0.6019,-0.1624,0.0639
2012,10,-0.8306,-0.4881,-0.1264,0.0733
2012,11,-0.7917,-0.5076,-0.1539,0.0533
2012,12,-0.4871,-0.4324,-0.1326,0.0597
2013,1,-0.3347,-0.3864,-0.1238,0.0587
2013,2,-0.1781,-0.3289,-0.1069,0.0646
2013,3,-0.1211,-0.2954,-0.1004,0.0641
2013,4,0.7828,0.0246,0.0549,0.1510
2013,5,1.8114,0.4421,0.2690,0.2766
2013,6,1.3251,0.4092,0.2604,0.2711
2013,7,0.2659,0.1407,0.1292,0.1926
2013,8,-0.5343,-0.1160,-0.0023,0.1145
2013,9,-0.7809,-0.2386,-0.0711,0.0703
2013,10,-0.4477,-0.1784,-0.0482,0.0806
2013,11,-0.3642,-0.1760,-0.0535,0.0731
2013,12,-0.4388,-0.2189,-0.0814,0.0543
2014,1,-0.4475,-0.2427,-0.1001,0.0410
2014,2,-0.1938,-0.1771,-0.0733,0.0530
2014,3,-0.4951,-0.2798,-0.1309,0.0175
2014,4,0.0103,-0.1306,-0.0613,0.0546
2014,5,-0.3324,-0.2323,-0.1171,0.0182
2014,6,1.1411,0.2529,0.1274,0.1595
2014,7,0.5763,0.1478,0.0796,0.1316
2014,8,0.9439,0.3120,0.1673,0.1806
2014,9,0.9614,0.3780,0.2082,0.2034
2014,10,0.9113,0.4167,0.2371,0.2238
2014,11,0.3742,0.2835,0.1780,0.1931
2014,12,0.2264,0.2425,0.1624,0.1852
2015,1,0.0547,0.1833,0.1353,0.1660
2015,2,0.0555,0.1713,0.1313,0.1616
2015,3,-0.3874,0.0116,0.0512,0.1145
2015,4,-0.2754,0.0113,0.0490,0.1116
2015,5,0.0355,0.0883,0.0867,0.1310
2015,6,0.4750,0.2309,0.1603,0.1736
2015,7,0.7254,0.3382,0.2190,0.2074
2015,8,0.8722,0.4243,0.2691,0.2365
2015,9,0.8618,0.4634,0.2966,0.2523
2015,10,0.4402,0.3598,0.2511,0.2252
2015,11,0.9778,0.5480,0.3540,0.2897
2015,12,1.6823,0.8254,0.5069,0.3841
2016,1,1.1177,0.7173,0.4652,0.3546
2016,2,0.7520,0.6327,0.4342,0.3407
2016,3,0.5992,0.5927,0.4227,0.3327
2016,4,0.3805,0.5199,0.3941,0.3214
2016,5,0.3070,0.4820,0.3804,0.3140
2016,6,-0.0901,0.3320,0.3082,0.2739
2016,7,0.4367,0.4687,0.3798,0.3168
2016,8,0.9063,0.6233,0.4643,0.3706
2016,9,1.4361,0.8281,0.5771,0.4369
2016,10,0.9226,0.7136,0.5301,0.4115
2016,11,0.5610,0.6121,0.4856,0.3827
2016,12,0.4793,0.5798,0.4748,0.3771
2017,1,0.5307,0.5875,0.4847,0.3897
2017,2,0.3569,0.5237,0.4567,0.3752
2017,3,0.3955,0.5208,0.4584,0.3778
2017,4,0.3990,0.5100,0.4561,0.3794
2017,5,0.4450,0.5149,0.4612,0.3842
